15,"Round-3C","Question Set C","Physics","Which of the following is NOT true:\nW) a spring scale can be used to indirectly measure acceleration\nX) momentum is a vector\nY) impulse is a vector\nZ) a change in direction of an object’s motion cannot affect its momentum","Z)  a Change in Direction of an Object’s Motion Cannot Affect \nIts Momentum"
16,"Round-3C","Question Set C","Chemistry","What is the name for the voltaic cells in which the reactants are continuously supplied to the cell and the products are continuously removed?","Fuel Cell  (Accept:  Hydrogen-Oxygen Fuel Cell)"
16,"Round-3C","Question Set C","Chemistry","A Lewis base is defined as any species that does which of the following in a chemical reaction:\nW) donates a proton\nX) accepts a proton\nY) donates a pair of electrons\nZ) accepts a pair of electrons","Y)  Donates a Pair of Electrons"
17,"Round-3C","Question Set C","Biology","What is the area of the human brain that functions to allow the two hemispheres to communicate?","Corpus Callosum"
17,"Round-3C","Question Set C","Biology","Myelination of nerves is an adaptation to:\nW) increase axon lifetime\nX) increase speed of nerve conduction\nY) protect nerves from damage\nZ) prevent nerves from misfiring","X)  Increase Speed of Nerve Conduction"
18,"Round-3C","Question Set C","Math","In a Venn diagram, what is the most appropriate name of the rectangle tha t contains the circles that represent the subsets?","Universal Set"
18,"Round-3C","Question Set C","Math","How many different letter arrangements are possible with the six letters in the word ‘SECOND’?","720\n(Solution: 6! = 720)"
19,"Round-3C","Question Set C","Earth Science","Which of the following is a rock that is commonly made of microscopic shells:\nW) limestone\nX) schist\nY) shale\nZ) quartzite","W)  Limestone"
19,"Round-3C","Question Set C","Earth Science","In what Era of the geological time scale did mammals and grasses become abundant?","Cenozoic"
20,"Round-3C","Question Set C","General Science","What technology used to transmit digital information specifically takes advantage of the property of light called total internal reflection?","Fiber Optics"
20,"Round-3C","Question Set C","General Science","What is the generic name for the trade-named drug \nTylenol?","Acetaminophen"
21,"Round-3C","Question Set C","Astronomy","If a stargazer in Vermont during the midnight April sky follows the pointer stars of the Big Dipper about 35º in the opposite direction of Polaris, which one of the following 5 constellations will she most likely encounter: Bootes; Libra; Canus Major; Leo; \nLepus","Leo"
21,"Round-3C","Question Set C","Astronomy","To an observer on the Moon, in what phase would the Earth appear when an observer on Earth saw the Moon in its 3rd quarter?","First Quarter\n(Solution: To Observers on the Moon the Earth Goes Through Opposite Phases to the Moon)"
22,"Round-3C","Question Set C","Physics","What is the mass, in kilograms, of a 5-kilogram rock on a planet with a gravitational acceleration one-half that of the Earth’s?","5"
22,"Round-3C","Question Set C","Physics","What is the specific gravity, to the first decimal place, of a cubic foot of metal that has a density of 188 pounds per cubic foot if water has a density of 62.4 pounds per cubic foot?","3.0\n(Solution:  188/62.4 = 3.01)"
23,"Round-3C","Question Set C","Chemistry","Which of the following is NOT generally true regarding trends for the representative elements in the Periodic Table:\nW) nonmetals predominate the periodic table\nX) metallic character increases from top to bottom\nY) nonmetallic character increases from left to right\nZ) atomic radii increases from top to bottom","W)  Nonmetals Predominate the Periodic Table"
23,"Round-3C","Question Set C","Chemistry","Which one of the following 5 atoms can violate the octet rule with more than 8 electrons: O; F; Cl; N; C","Cl"
24,"Round-3C","Question Set C","Biology","What substance converts pepsinogen (read as: pep-SIN-oh-gen) into its active form in the human stomach?","Hcl  (Accept:  Hydrochloric Acid)  (Do Not Accept: Gastric Juices)"
24,"Round-3C","Question Set C","Biology","What specific cells of the human stomach secrete pepsinogen?","Chief Cells  (Accept:  Chief)"
25,"Round-3C","Question Set C","Chemistry","Boyle’s gas law concerns which of the following two variables:\nW) volume and pressure \nX) volume and temperature \nY) pressure and temperature \nZ) pressure and moles","W)  Volume and Pressure"
25,"Round-3C","Question Set C","Chemistry","What mass of sodium hydroxide, in grams, would contain 40 grams of oxygen?","100\n(Solution:  Naoh = 40g  × 1 Mol O/16 × 1 Mol Naoh/1 Mol O × 40g Naoh/1 Mol Naoh = 100g)"
1,"Round-4C","Question Set C","Biology","Robert Hooke coined the term ‘cell’ mostly because of:\nW) his observations of red blood cells\nX) his observations of cork cells\nY) his analysis of hundreds of different protozoans\nZ) his readings of the works of other early microscopists","X)   His Observations of Cork Cells"
1,"Round-4C","Question Set C","Biology","Name all of the following 4 organisms that would be considered to have radial symmetry: flatworms; cestodes; Echinoderms; sea urchins","Echinoderms;  Sea Urchins"
2,"Round-4C","Question Set C","Chemistry","Which of the following properties BEST explains why small liquid water droplets on a clean sheet of glass often coalesce into larger spherical water droplets:\nW) tensile strength \nX) capillary action \nY) surface tension\nZ) viscosity","Y)  Surface Tension"
2,"Round-4C","Question Set C","Chemistry","Arrange the following 3 liquids in order of DECREASING surface tension at 20ºC: water; ethanol; mercury","Mercury;  Water;  Ethanol"
3,"Round-4C","Question Set C","Physics","For a given time interval, when is the average velocity of an object equal to the instantaneous velocity for every time in the interval:\nW) never\nX) always\nY) only when the velocity is changing at a constant rate\nZ) only when the velocity is constant","Z)  Only When the Velocity Is Constant"
3,"Round-4C","Question Set C","Physics","In a tug-of-war, each person on a team pulls with an average force of 500 newtons. What is the tension in the center of the rope if there are 10-man teams on each side:\nW) 0 newtons\nX) 2,500 newtons\nY) 5,000 newtons\nZ) 10,000 newtons","Y)  5,000 Newtons"
4,"Round-4C","Question Set C","Math","Which of the following numbers is evenly divisible by 4:\nW) 1,722\nX) 2,636\nY) 4,114\nZ) 6,126","X)  2,636\n(Solution:  36, the Last 2 Digits, Is a Multiple of 4)"
4,"Round-4C","Question Set C","Math","Rounded to the nearest centimeter, if side A of a right triangle measures 2 centimeters and side B measu res 10 centimeters, what is the length of the hypotenuse?","10\n(Solution:  2 ^2 + 10^2 = C^2;  C = 10.20 = 10)"
5,"Round-4C","Question Set C","Earth Science","Which of the following BEST describes Earth’s current climate type:\nW) glacial\nX) interglacial\nY) pre-ice age\nZ) post -ice age","X)  Interglacial"
5,"Round-4C","Question Set C","Earth Science","Which of the following is NOT true about volcanoes:\nW) stratovolcanoes are typically found at convergent plate boundaries\nX) 80% of all magma erupted by volcanoes on Earth is basaltic\nY) Mount Kilimanjaro is a stratovolcano\nZ) the Ring of Fire is dominated by volcanoes that erupt basaltic magma","Z)  the Ring of Fire Is Dominated by Volcanoes That Erupt \nBasaltic Magma"
6,"Round-4C","Question Set C","General Science","Which of the following numbers has 6 significant figures:\nW) 55.0000\nX) 555,000\nY) 0.00500\nZ) 0.55000","W)  55.0000"
6,"Round-4C","Question Set C","General Science","What is the Roman numeral equivalent of the year 1776?","Mdcclxxvi"
7,"Round-4C","Question Set C","Astronomy","Which of the following is NOT true:\nW) Vega is part of the summer triangle\nX) the Seven Sisters is a star cluster\nY) Cassiopeia is a constellation generally shaped like a W\nZ) cosmic rays are electromagnetic radiation of very high energies","Z)  Cosmic Rays Are Electromagnetic Radiation of Very High \nEnergies"
7,"Round-4C","Question Set C","Astronomy","The north magnetic pole of the Sun reverses every so many years. \nHow many years does it take for one complete cycle for the Sun to return to its original state or what might be looked at as two reversals?","22"
8,"Round-4C","Question Set C","Biology","The cloaca (read as: klo-AY-ka) is a reproductive structure of:\nW) female bird\nX) male shark\nY) female cestode\nZ) male lobster","W)  Female Bird"
8,"Round-4C","Question Set C","Biology","Which of the following does NOT belong to the Arthropoda:\nW) Arachnida\nX) Diplopoda\nY) Chilopoda\nZ) Nematoda","Z)   Nematoda"
9,"Round-4C","Question Set C","Chemistry","The conversion of olein, a liquid oil, into stearin, a solid fat, by the addition of hydrogen in the presence of a catalyst and high heat is commonly known as what type of reaction?","Hydrogenation"
9,"Round-4C","Question Set C","Chemistry","How many parts per million of arsenic are in a 2-gram water sample if it contains 8.0 micrograms of arsenic?","4\n(Solution:  8  × 10^-^6g/2g = 4 × 10^-^6g = 4 Ppm)"
10,"Round-4C","Question Set C","Physics","What are typically given as the two parameters of a velocity vector?","Magnitude and Direction  (Accept:  Speed for Magnitude)"
10,"Round-4C","Question Set C","Physics","Which of the following conditions must be true for Hooke’s law to apply:\nW) the spring must be within its proportional elastic limit\nX) the spring must me made of cold formed steel coils\nY) the deflection of the spring must be less than one tenth the spring’s free length\nZ) the carbon content of the metal must be over 0.023 percent","W)  the Spring Must Be Within Its Proportional Elastic Limit"
11,"Round-4C","Question Set C","Math","Boolean algebra involves ideas or subjects that have how many possible states?","2"
11,"Round-4C","Question Set C","Math","What is the least common denominator of the following 3 fractions:2\n5 , 67and 127","60"
12,"Round-4C","Question Set C","Earth Science","The zone of aeration is BEST described as pores in rock or soil that contain:\nW) only water\nX) only oil\nY) air and water \nZ) oil and water","Y)  Air and Water"
12,"Round-4C","Question Set C","Earth Science","Which of the following is a compressional elastic seismic wave that causes rock particles to move back and forth parallel to wave direction:\nW) Rayleigh-wave\nX) P-wave\nY) S-wave\nZ) L -wave","X)  P-Wave"
13,"Round-4C","Question Set C","General Science","Which of the following is MOST closely related to the mosquito:\nW) fly\nX) wasp\nY) human body louse\nZ) dragonfly","W)  Fly"
13,"Round-4C","Question Set C","General Science","Which of the following vitamins is NOT properly matched with its function in humans:\nW) vitamin E and antioxidant action \nX) vitamin C and collagen production\nY) vitamin D and calcium absorption \nZ) vitamin A and absorption of iron","Z)  Vitamin a and Absorption of Iron"
14,"Round-4C","Question Set C","Astronomy","Which of the following would have a Widmanstätten Pattern:\nW) meteorite\nX) comet\nY) planet\nZ) constellation","W)  Meteorite"
